ticket_id_pk,pedido_id,cliente_id,nome_cliente,produto_id,nome_produto,categoria_problema,data_abertura,data_resolucao,status
1238,3415,2345,Yasmin Neves,114,Cafés 114,troca,2024-04-12,2024-04-14,resolvido
1238,3415,2345,Yasmin Neves,38,Vestidos 38,troca,2024-04-12,2024-04-14,resolvido
1238,3415,2345,Yasmin Neves,51,Móveis 51,troca,2024-04-12,2024-04-14,resolvido
1238,3415,2345,Yasmin Neves,148,Fraldas 148,troca,2024-04-12,2024-04-14,resolvido
1239,6023,1143,Helena Andrade,92,Cosméticos 92,dúvida,2023-07-18,,escalado
1239,6023,1143,Helena Andrade,127,Snacks Saudáveis 127,dúvida,2023-07-18,,escalado
1239,6023,1143,Helena Andrade,118,Chás 118,dúvida,2023-07-18,,escalado
1239,6023,1143,Helena Andrade,1,Smartphones 1,dúvida,2023-07-18,,escalado
1240,7096,2818,Nelson Vieira,54,Luminárias 54,atraso,2024-03-11,2024-03-24,resolvido
1240,7096,2818,Nelson Vieira,75,Tênis Esportivo 75,atraso,2024-03-11,2024-03-24,resolvido
1240,7096,2818,Nelson Vieira,153,Roupas Infantis 153,atraso,2024-03-11,2024-03-24,resolvido
1241,9483,364,Fernanda Cavalcanti,96,Cosméticos 96,cobrança,2024-05-24,2024-05-25,resolvido
1241,9483,364,Fernanda Cavalcanti,118,Chás 118,cobrança,2024-05-24,2024-05-25,resolvido
1241,9483,364,Fernanda Cavalcanti,1,Smartphones 1,cobrança,2024-05-24,2024-05-25,resolvido
1241,9483,364,Fernanda Cavalcanti,143,Material Escolar 143,cobrança,2024-05-24,2024-05-25,resolvido
1241,9483,364,Fernanda Cavalcanti,27,Câmeras 27,cobrança,2024-05-24,2024-05-25,resolvido
1242,2610,2855,Guilherme Costa,112,Cafés 112,atraso,2023-11-30,2023-12-11,resolvido
1242,2610,2855,Guilherme Costa,100,Cuidados com a Pele 100,atraso,2023-11-30,2023-12-11,resolvido
1242,2610,2855,Guilherme Costa,30,Camisetas 30,atraso,2023-11-30,2023-12-11,resolvido
1242,2610,2855,Guilherme Costa,12,Fones de Ouvido 12,atraso,2023-11-30,2023-12-11,resolvido
1243,5651,2890,Hanna Duarte,144,Fraldas 144,defeito,2023-12-27,,aberto
1243,5651,2890,Hanna Duarte,141,Material Escolar 141,defeito,2023-12-27,,aberto
1244,5488,985,Carlos Pinto,75,Tênis Esportivo 75,dúvida,2024-12-31,,aberto
1244,5488,985,Carlos Pinto,21,Smart TVs 21,dúvida,2024-12-31,,aberto
1245,7997,1907,Helena Cunha,20,Smart TVs 20,cobrança,2023-05-25,,aberto
1246,4375,2926,Zacarias Duarte,194,Suplementos 194,troca,2023-07-05,,escalado
1246,4375,2926,Zacarias Duarte,126,Snacks Saudáveis 126,troca,2023-07-05,,escalado
1246,4375,2926,Zacarias Duarte,1,Smartphones 1,troca,2023-07-05,,escalado
1247,2036,804,Tânia Correia,9,Tablets 9,troca,2024-12-13,2024-12-20,resolvido
1247,2036,804,Tânia Correia,53,Luminárias 53,troca,2024-12-13,2024-12-20,resolvido
1247,2036,804,Tânia Correia,189,Vinhos 189,troca,2024-12-13,2024-12-20,resolvido
1248,2963,654,Zacarias Carvalho,171,Fones de Ouvido 171,dúvida,2024-11-29,2024-12-08,resolvido
1248,2963,654,Zacarias Carvalho,185,Smart TVs 185,dúvida,2024-11-29,2024-12-08,resolvido
1248,2963,654,Zacarias Carvalho,182,Equipamentos de Academia 182,dúvida,2024-11-29,2024-12-08,resolvido
1248,2963,654,Zacarias Carvalho,24,Câmeras 24,dúvida,2024-11-29,2024-12-08,resolvido
1249,2377,1372,Ulisses Araújo,118,Chás 118,atraso,2024-05-15,2024-05-31,resolvido
1249,2377,1372,Ulisses Araújo,98,Perfumes 98,atraso,2024-05-15,2024-05-31,resolvido
1249,2377,1372,Ulisses Araújo,126,Snacks Saudáveis 126,atraso,2024-05-15,2024-05-31,resolvido
1249,2377,1372,Ulisses Araújo,8,Notebooks 8,atraso,2024-05-15,2024-05-31,resolvido
1250,8199,2599,Xavier Azevedo,53,Luminárias 53,atraso,2023-12-07,,aberto
1250,8199,2599,Xavier Azevedo,180,Livros Técnicos 180,atraso,2023-12-07,,aberto
1250,8199,2599,Xavier Azevedo,126,Snacks Saudáveis 126,atraso,2023-12-07,,aberto
1250,8199,2599,Xavier Azevedo,135,Agendas 135,atraso,2023-12-07,,aberto
1250,8199,2599,Xavier Azevedo,169,Quadros 169,atraso,2023-12-07,,aberto
1250,8199,2599,Xavier Azevedo,199,Calças 199,atraso,2023-12-07,,aberto
1251,13163,905,Caio Dias,120,Chás 120,troca,2024-05-30,,aberto
1252,6559,1048,Ana Neves,143,Material Escolar 143,dúvida,2023-11-23,2023-11-30,resolvido
1252,6559,1048,Ana Neves,127,Snacks Saudáveis 127,dúvida,2023-11-23,2023-11-30,resolvido
1252,6559,1048,Ana Neves,109,Vitaminas 109,dúvida,2023-11-23,2023-11-30,resolvido
1253,13882,38,Amanda Pereira,177,Brinquedos 177,dúvida,2024-05-16,2024-05-25,resolvido
1253,13882,38,Amanda Pereira,129,Livros Técnicos 129,dúvida,2024-05-16,2024-05-25,resolvido
1253,13882,38,Amanda Pereira,174,Smartphones 174,dúvida,2024-05-16,2024-05-25,resolvido
1253,13882,38,Amanda Pereira,23,Câmeras 23,dúvida,2024-05-16,2024-05-25,resolvido
1253,13882,38,Amanda Pereira,161,Câmeras 161,dúvida,2024-05-16,2024-05-25,resolvido
1254,9338,1534,Wagner Esteves,157,Roupas Infantis 157,troca,2023-10-08,,escalado
1254,9338,1534,Wagner Esteves,29,Camisetas 29,troca,2023-10-08,,escalado
1254,9338,1534,Wagner Esteves,150,Brinquedos 150,troca,2023-10-08,,escalado
1254,9338,1534,Wagner Esteves,92,Cosméticos 92,troca,2023-10-08,,escalado
1255,6689,593,Zacarias Duarte,140,Material Escolar 140,cobrança,2024-05-04,2024-05-13,resolvido
1255,6689,593,Zacarias Duarte,96,Cosméticos 96,cobrança,2024-05-04,2024-05-13,resolvido
1255,6689,593,Zacarias Duarte,27,Câmeras 27,cobrança,2024-05-04,2024-05-13,resolvido
1255,6689,593,Zacarias Duarte,153,Roupas Infantis 153,cobrança,2024-05-04,2024-05-13,resolvido
1255,6689,593,Zacarias Duarte,3,Notebooks 3,cobrança,2024-05-04,2024-05-13,resolvido
1256,8187,1958,Amanda Cardoso,67,Vasos 67,cobrança,2023-11-25,2023-12-04,resolvido
1256,8187,1958,Amanda Cardoso,107,Vitaminas 107,cobrança,2023-11-25,2023-12-04,resolvido
1256,8187,1958,Amanda Cardoso,101,Cuidados com a Pele 101,cobrança,2023-11-25,2023-12-04,resolvido
1256,8187,1958,Amanda Cardoso,153,Roupas Infantis 153,cobrança,2023-11-25,2023-12-04,resolvido
1256,8187,1958,Amanda Cardoso,30,Camisetas 30,cobrança,2023-11-25,2023-12-04,resolvido
1256,8187,1958,Amanda Cardoso,129,Livros Técnicos 129,cobrança,2023-11-25,2023-12-04,resolvido
1257,6307,526,Ursula Alves,194,Suplementos 194,dúvida,2023-05-05,2023-05-08,resolvido
1257,6307,526,Ursula Alves,25,Câmeras 25,dúvida,2023-05-05,2023-05-08,resolvido
1257,6307,526,Ursula Alves,200,Luminárias 200,dúvida,2023-05-05,2023-05-08,resolvido
1257,6307,526,Ursula Alves,155,Roupas Infantis 155,dúvida,2023-05-05,2023-05-08,resolvido
1258,5430,308,Beatriz Cavalcanti,61,Tapetes 61,cobrança,2023-08-31,,escalado
1258,5430,308,Beatriz Cavalcanti,102,Cuidados com a Pele 102,cobrança,2023-08-31,,escalado
1258,5430,308,Beatriz Cavalcanti,120,Chás 120,cobrança,2023-08-31,,escalado
1258,5430,308,Beatriz Cavalcanti,21,Smart TVs 21,cobrança,2023-08-31,,escalado
1258,5430,308,Beatriz Cavalcanti,156,Roupas Infantis 156,cobrança,2023-08-31,,escalado
1258,5430,308,Beatriz Cavalcanti,72,Bicicletas 72,cobrança,2023-08-31,,escalado
1259,14527,541,Ana Rocha,151,Brinquedos 151,atraso,2023-04-13,2023-04-20,resolvido
1259,14527,541,Ana Rocha,112,Cafés 112,atraso,2023-04-13,2023-04-20,resolvido
1259,14527,541,Ana Rocha,29,Camisetas 29,atraso,2023-04-13,2023-04-20,resolvido
1259,14527,541,Ana Rocha,147,Fraldas 147,atraso,2023-04-13,2023-04-20,resolvido
1259,14527,541,Ana Rocha,94,Cosméticos 94,atraso,2023-04-13,2023-04-20,resolvido
1260,4422,951,Kleber Lopes,129,Livros Técnicos 129,troca,2024-02-17,2024-02-21,resolvido
1261,12868,198,Xavier Gomes,78,Tênis Esportivo 78,cobrança,2024-04-02,2024-04-12,resolvido
1261,12868,198,Xavier Gomes,197,Literatura 197,cobrança,2024-04-02,2024-04-12,resolvido
1262,3107,1365,Xavier Freitas,62,Quadros 62,dúvida,2023-09-19,2023-09-26,resolvido
1262,3107,1365,Xavier Freitas,39,Calçados 39,dúvida,2023-09-19,2023-09-26,resolvido
1262,3107,1365,Xavier Freitas,161,Câmeras 161,dúvida,2023-09-19,2023-09-26,resolvido
1263,11358,331,Diana Andrade,18,Smart TVs 18,troca,2023-08-16,2023-08-19,resolvido
1264,419,2449,Mariana Moreira,186,Quadros 186,cobrança,2024-03-22,2024-03-31,resolvido
1264,419,2449,Mariana Moreira,78,Tênis Esportivo 78,cobrança,2024-03-22,2024-03-31,resolvido
1264,419,2449,Mariana Moreira,195,Acessórios 195,cobrança,2024-03-22,2024-03-31,resolvido
1264,419,2449,Mariana Moreira,40,Calçados 40,cobrança,2024-03-22,2024-03-31,resolvido
1265,3092,771,Letícia Martins,188,Vitaminas 188,defeito,2023-12-22,2023-12-23,resolvido
1265,3092,771,Letícia Martins,113,Cafés 113,defeito,2023-12-22,2023-12-23,resolvido
1266,6480,1939,Zacarias Gomes,128,Livros Técnicos 128,cobrança,2023-11-28,2023-11-30,resolvido
1266,6480,1939,Zacarias Gomes,122,Vinhos 122,cobrança,2023-11-28,2023-11-30,resolvido
1267,2404,1791,Otávio Esteves,11,Fones de Ouvido 11,cobrança,2024-12-09,,aberto
1267,2404,1791,Otávio Esteves,174,Smartphones 174,cobrança,2024-12-09,,aberto
1267,2404,1791,Otávio Esteves,94,Cosméticos 94,cobrança,2024-12-09,,aberto
1268,11829,2445,Sérgio Lopes,32,Calças 32,defeito,2023-10-11,,aberto
1268,11829,2445,Sérgio Lopes,31,Camisetas 31,defeito,2023-10-11,,aberto
1269,8923,1514,Xênia Moreira,177,Brinquedos 177,cobrança,2024-09-01,2024-09-08,resolvido
1270,5654,1001,Zacarias Neves,81,Equipamentos de Academia 81,atraso,2024-11-10,2024-11-23,resolvido
1270,5654,1001,Zacarias Neves,176,Fones de Ouvido 176,atraso,2024-11-10,2024-11-23,resolvido
1270,5654,1001,Zacarias Neves,22,Smart TVs 22,atraso,2024-11-10,2024-11-23,resolvido
1271,14994,1266,Amanda Rocha,163,Acessórios 163,atraso,2024-10-03,,escalado
1271,14994,1266,Amanda Rocha,68,Vasos 68,atraso,2024-10-03,,escalado
1272,2111,2872,Patrícia Rodrigues,127,Snacks Saudáveis 127,dúvida,2023-02-22,2023-03-01,resolvido
1272,2111,2872,Patrícia Rodrigues,179,Luminárias 179,dúvida,2023-02-22,2023-03-01,resolvido
1272,2111,2872,Patrícia Rodrigues,45,Acessórios 45,dúvida,2023-02-22,2023-03-01,resolvido
1272,2111,2872,Patrícia Rodrigues,91,Cosméticos 91,dúvida,2023-02-22,2023-03-01,resolvido
1272,2111,2872,Patrícia Rodrigues,84,Equipamentos de Academia 84,dúvida,2023-02-22,2023-03-01,resolvido
1273,6488,2262,Ursula Ferreira,3,Notebooks 3,atraso,2023-08-12,2023-08-30,resolvido
1273,6488,2262,Ursula Ferreira,145,Fraldas 145,atraso,2023-08-12,2023-08-30,resolvido
1273,6488,2262,Ursula Ferreira,121,Vinhos 121,atraso,2023-08-12,2023-08-30,resolvido
1274,3087,1102,Carlos Cunha,91,Cosméticos 91,atraso,2023-10-12,,escalado
1274,3087,1102,Carlos Cunha,183,Chás 183,atraso,2023-10-12,,escalado
1274,3087,1102,Carlos Cunha,150,Brinquedos 150,atraso,2023-10-12,,escalado
1274,3087,1102,Carlos Cunha,149,Fraldas 149,atraso,2023-10-12,,escalado
1275,2098,1721,Zélia Vieira,177,Brinquedos 177,dúvida,2024-08-25,2024-08-29,resolvido
1276,14459,165,Nelson Carvalho,144,Fraldas 144,troca,2024-03-06,2024-03-09,resolvido
1276,14459,165,Nelson Carvalho,111,Vitaminas 111,troca,2024-03-06,2024-03-09,resolvido
1276,14459,165,Nelson Carvalho,14,Fones de Ouvido 14,troca,2024-03-06,2024-03-09,resolvido
1277,14194,2988,Vinicius Ribeiro,86,Camping 86,troca,2024-09-26,2024-09-28,resolvido
1277,14194,2988,Vinicius Ribeiro,167,Tênis Esportivo 167,troca,2024-09-26,2024-09-28,resolvido
1278,2231,278,Wagner Dias,132,Literatura 132,atraso,2023-02-04,2023-02-15,resolvido
1278,2231,278,Wagner Dias,154,Roupas Infantis 154,atraso,2023-02-04,2023-02-15,resolvido
1279,9714,2384,Juliana Ribeiro,59,Tapetes 59,dúvida,2023-03-10,2023-03-11,resolvido
1279,9714,2384,Juliana Ribeiro,35,Calças 35,dúvida,2023-03-10,2023-03-11,resolvido
1280,12189,2500,Zacarias Moreira,121,Vinhos 121,atraso,2024-08-23,2024-09-08,resolvido
1280,12189,2500,Zacarias Moreira,155,Roupas Infantis 155,atraso,2024-08-23,2024-09-08,resolvido
1281,5828,2887,Ulisses Santos,122,Vinhos 122,cobrança,2024-03-01,2024-03-08,resolvido
1281,5828,2887,Ulisses Santos,4,Notebooks 4,cobrança,2024-03-01,2024-03-08,resolvido
1282,11570,1978,Gabriel Esteves,28,Camisetas 28,defeito,2024-06-17,,escalado
1282,11570,1978,Gabriel Esteves,198,Vitaminas 198,defeito,2024-06-17,,escalado
1283,9923,45,Sandra Vieira,155,Roupas Infantis 155,dúvida,2023-08-18,,escalado
1283,9923,45,Sandra Vieira,21,Smart TVs 21,dúvida,2023-08-18,,escalado
1284,8790,2342,Kleber Castro,77,Tênis Esportivo 77,dúvida,2023-02-26,2023-02-27,resolvido
1285,12612,994,Leonardo Oliveira,130,Literatura 130,defeito,2023-12-10,,aberto
1285,12612,994,Leonardo Oliveira,166,Utensílios 166,defeito,2023-12-10,,aberto
1286,6803,359,Patrícia Rodrigues,140,Material Escolar 140,defeito,2023-08-14,,escalado
1286,6803,359,Patrícia Rodrigues,77,Tênis Esportivo 77,defeito,2023-08-14,,escalado
1287,5900,2082,Diana Nascimento,39,Calçados 39,troca,2023-03-03,2023-03-11,resolvido
1287,5900,2082,Diana Nascimento,189,Vinhos 189,troca,2023-03-03,2023-03-11,resolvido
1287,5900,2082,Diana Nascimento,173,Material Escolar 173,troca,2023-03-03,2023-03-11,resolvido
1287,5900,2082,Diana Nascimento,91,Cosméticos 91,troca,2023-03-03,2023-03-11,resolvido
1287,5900,2082,Diana Nascimento,23,Câmeras 23,troca,2023-03-03,2023-03-11,resolvido
1288,6405,2942,Vinicius Sousa,160,Cadeirinhas 160,troca,2023-12-02,,aberto
1288,6405,2942,Vinicius Sousa,146,Fraldas 146,troca,2023-12-02,,aberto
1288,6405,2942,Vinicius Sousa,106,Vitaminas 106,troca,2023-12-02,,aberto
1288,6405,2942,Vinicius Sousa,27,Câmeras 27,troca,2023-12-02,,aberto
1288,6405,2942,Vinicius Sousa,135,Agendas 135,troca,2023-12-02,,aberto
1288,6405,2942,Vinicius Sousa,158,Cadeirinhas 158,troca,2023-12-02,,aberto
1289,2286,1762,Beatriz Souza,173,Material Escolar 173,troca,2024-06-09,,aberto
1289,2286,1762,Beatriz Souza,115,Chás 115,troca,2024-06-09,,aberto
1290,1932,773,Bruno Nascimento,34,Calças 34,dúvida,2024-02-27,2024-03-06,resolvido
1290,1932,773,Bruno Nascimento,74,Bicicletas 74,dúvida,2024-02-27,2024-03-06,resolvido
1291,2699,1283,Zacarias Gomes,98,Perfumes 98,atraso,2023-10-12,,aberto
1291,2699,1283,Zacarias Gomes,73,Bicicletas 73,atraso,2023-10-12,,aberto
1291,2699,1283,Zacarias Gomes,101,Cuidados com a Pele 101,atraso,2023-10-12,,aberto
1291,2699,1283,Zacarias Gomes,41,Acessórios 41,atraso,2023-10-12,,aberto
1291,2699,1283,Zacarias Gomes,110,Vitaminas 110,atraso,2023-10-12,,aberto
1292,14380,1951,Patrícia Cunha,2,Smartphones 2,atraso,2023-12-12,,escalado
1292,14380,1951,Patrícia Cunha,36,Calças 36,atraso,2023-12-12,,escalado
1292,14380,1951,Patrícia Cunha,157,Roupas Infantis 157,atraso,2023-12-12,,escalado
1293,394,1544,Xênia Andrade,129,Livros Técnicos 129,cobrança,2023-05-09,2023-05-11,resolvido
1293,394,1544,Xênia Andrade,179,Luminárias 179,cobrança,2023-05-09,2023-05-11,resolvido
1294,11156,1993,Ana Rocha,78,Tênis Esportivo 78,atraso,2023-10-25,2023-10-31,resolvido
1295,1129,1766,Letícia Ferreira,190,Camisetas 190,defeito,2023-11-20,,aberto
1295,1129,1766,Letícia Ferreira,184,Luminárias 184,defeito,2023-11-20,,aberto
1295,1129,1766,Letícia Ferreira,64,Quadros 64,defeito,2023-11-20,,aberto
1295,1129,1766,Letícia Ferreira,79,Tênis Esportivo 79,defeito,2023-11-20,,aberto
1295,1129,1766,Letícia Ferreira,39,Calçados 39,defeito,2023-11-20,,aberto
1295,1129,1766,Letícia Ferreira,130,Literatura 130,defeito,2023-11-20,,aberto
1296,4895,2671,Daniela Silva,9,Tablets 9,dúvida,2023-03-20,,escalado
1296,4895,2671,Daniela Silva,8,Notebooks 8,dúvida,2023-03-20,,escalado
1296,4895,2671,Daniela Silva,186,Quadros 186,dúvida,2023-03-20,,escalado
1296,4895,2671,Daniela Silva,108,Vitaminas 108,dúvida,2023-03-20,,escalado
1296,4895,2671,Daniela Silva,178,Câmeras 178,dúvida,2023-03-20,,escalado
1297,6860,1729,Joana Cunha,135,Agendas 135,cobrança,2024-01-17,2024-01-19,resolvido
1297,6860,1729,Joana Cunha,78,Tênis Esportivo 78,cobrança,2024-01-17,2024-01-19,resolvido
1298,3273,2915,Ursula Moreira,140,Material Escolar 140,atraso,2023-08-22,2023-09-02,resolvido
1299,13703,1172,Bruno Lima,20,Smart TVs 20,atraso,2024-08-13,,aberto
1299,13703,1172,Bruno Lima,116,Chás 116,atraso,2024-08-13,,aberto
1299,13703,1172,Bruno Lima,23,Câmeras 23,atraso,2024-08-13,,aberto
1299,13703,1172,Bruno Lima,24,Câmeras 24,atraso,2024-08-13,,aberto
1300,1456,2216,Yara Gomes,9,Tablets 9,cobrança,2023-12-03,,escalado
1301,9420,1958,Amanda Cardoso,184,Luminárias 184,atraso,2024-01-02,,escalado
1301,9420,1958,Amanda Cardoso,179,Luminárias 179,atraso,2024-01-02,,escalado
1301,9420,1958,Amanda Cardoso,86,Camping 86,atraso,2024-01-02,,escalado
1302,13599,257,Caio Pinto,110,Vitaminas 110,dúvida,2024-06-20,2024-06-24,resolvido
1302,13599,257,Caio Pinto,116,Chás 116,dúvida,2024-06-20,2024-06-24,resolvido
1302,13599,257,Caio Pinto,59,Tapetes 59,dúvida,2024-06-20,2024-06-24,resolvido
1302,13599,257,Caio Pinto,46,Roupas Íntimas 46,dúvida,2024-06-20,2024-06-24,resolvido
1302,13599,257,Caio Pinto,47,Roupas Íntimas 47,dúvida,2024-06-20,2024-06-24,resolvido
1303,9104,981,Vera Andrade,27,Câmeras 27,cobrança,2023-08-21,2023-08-30,resolvido
1303,9104,981,Vera Andrade,163,Acessórios 163,cobrança,2023-08-21,2023-08-30,resolvido
1303,9104,981,Vera Andrade,72,Bicicletas 72,cobrança,2023-08-21,2023-08-30,resolvido
1303,9104,981,Vera Andrade,41,Acessórios 41,cobrança,2023-08-21,2023-08-30,resolvido
1304,224,1350,Carlos Martins,193,Luminárias 193,dúvida,2024-12-30,2025-01-05,resolvido
1305,2998,1088,Ivan Cardoso,191,Quadros 191,atraso,2023-11-20,,aberto
1305,2998,1088,Ivan Cardoso,5,Notebooks 5,atraso,2023-11-20,,aberto
1306,6931,546,Helena Andrade,75,Tênis Esportivo 75,dúvida,2023-03-23,2023-04-02,resolvido
1306,6931,546,Helena Andrade,50,Móveis 50,dúvida,2023-03-23,2023-04-02,resolvido
1306,6931,546,Helena Andrade,178,Câmeras 178,dúvida,2023-03-23,2023-04-02,resolvido
1306,6931,546,Helena Andrade,45,Acessórios 45,dúvida,2023-03-23,2023-04-02,resolvido
1307,355,638,Tânia Almeida,44,Acessórios 44,dúvida,2024-12-28,,escalado
1307,355,638,Tânia Almeida,83,Equipamentos de Academia 83,dúvida,2024-12-28,,escalado
1308,6817,2251,Zacarias Martins,79,Tênis Esportivo 79,dúvida,2024-07-10,,escalado
1308,6817,2251,Zacarias Martins,50,Móveis 50,dúvida,2024-07-10,,escalado
1308,6817,2251,Zacarias Martins,200,Luminárias 200,dúvida,2024-07-10,,escalado
1309,10136,2675,Otávio Castro,25,Câmeras 25,troca,2023-11-21,,aberto
1310,7817,26,Nelson Almeida,189,Vinhos 189,defeito,2023-04-13,,aberto
1310,7817,26,Nelson Almeida,126,Snacks Saudáveis 126,defeito,2023-04-13,,aberto
1310,7817,26,Nelson Almeida,163,Acessórios 163,defeito,2023-04-13,,aberto
1311,11522,19,Hanna Ribeiro,116,Chás 116,atraso,2023-06-20,,escalado
1311,11522,19,Hanna Ribeiro,118,Chás 118,atraso,2023-06-20,,escalado
1311,11522,19,Hanna Ribeiro,60,Tapetes 60,atraso,2023-06-20,,escalado
1312,2076,696,Beatriz Costa,43,Acessórios 43,cobrança,2024-05-08,2024-05-18,resolvido
1312,2076,696,Beatriz Costa,3,Notebooks 3,cobrança,2024-05-08,2024-05-18,resolvido
1313,13959,701,Ivan Costa,106,Vitaminas 106,atraso,2023-02-28,2023-03-19,resolvido
1313,13959,701,Ivan Costa,56,Luminárias 56,atraso,2023-02-28,2023-03-19,resolvido
1313,13959,701,Ivan Costa,66,Quadros 66,atraso,2023-02-28,2023-03-19,resolvido
1313,13959,701,Ivan Costa,78,Tênis Esportivo 78,atraso,2023-02-28,2023-03-19,resolvido
1313,13959,701,Ivan Costa,85,Camping 85,atraso,2023-02-28,2023-03-19,resolvido
1313,13959,701,Ivan Costa,192,Agendas 192,atraso,2023-02-28,2023-03-19,resolvido
1314,2281,845,Letícia Rodrigues,78,Tênis Esportivo 78,troca,2023-09-24,2023-10-04,resolvido
1314,2281,845,Letícia Rodrigues,172,Notebooks 172,troca,2023-09-24,2023-10-04,resolvido
1314,2281,845,Letícia Rodrigues,16,Fones de Ouvido 16,troca,2023-09-24,2023-10-04,resolvido
1314,2281,845,Letícia Rodrigues,180,Livros Técnicos 180,troca,2023-09-24,2023-10-04,resolvido
1314,2281,845,Letícia Rodrigues,30,Camisetas 30,troca,2023-09-24,2023-10-04,resolvido
1314,2281,845,Letícia Rodrigues,189,Vinhos 189,troca,2023-09-24,2023-10-04,resolvido
1315,11448,1228,Marcos Esteves,200,Luminárias 200,troca,2023-10-01,2023-10-03,resolvido
1315,11448,1228,Marcos Esteves,165,Tapetes 165,troca,2023-10-01,2023-10-03,resolvido
1316,457,354,Mariana Moreira,53,Luminárias 53,troca,2023-05-07,,escalado
1317,7953,2678,Hanna Rocha,106,Vitaminas 106,atraso,2023-12-26,2024-01-09,resolvido
1317,7953,2678,Hanna Rocha,9,Tablets 9,atraso,2023-12-26,2024-01-09,resolvido
1317,7953,2678,Hanna Rocha,73,Bicicletas 73,atraso,2023-12-26,2024-01-09,resolvido
1317,7953,2678,Hanna Rocha,2,Smartphones 2,atraso,2023-12-26,2024-01-09,resolvido
1318,470,1492,Ulisses Campos,179,Luminárias 179,atraso,2023-11-28,2023-12-16,resolvido
1319,14925,1653,Carlos Figueiredo,198,Vitaminas 198,troca,2024-11-09,,escalado
1319,14925,1653,Carlos Figueiredo,110,Vitaminas 110,troca,2024-11-09,,escalado
1320,8457,489,Gabriel Rodrigues,103,Cuidados com a Pele 103,troca,2023-06-25,,escalado
1320,8457,489,Gabriel Rodrigues,4,Notebooks 4,troca,2023-06-25,,escalado
1320,8457,489,Gabriel Rodrigues,64,Quadros 64,troca,2023-06-25,,escalado
1320,8457,489,Gabriel Rodrigues,128,Livros Técnicos 128,troca,2023-06-25,,escalado
1321,977,1972,Patrícia Almeida,157,Roupas Infantis 157,atraso,2024-01-12,,escalado
1321,977,1972,Patrícia Almeida,28,Camisetas 28,atraso,2024-01-12,,escalado
1321,977,1972,Patrícia Almeida,74,Bicicletas 74,atraso,2024-01-12,,escalado
1321,977,1972,Patrícia Almeida,144,Fraldas 144,atraso,2024-01-12,,escalado
1321,977,1972,Patrícia Almeida,95,Cosméticos 95,atraso,2024-01-12,,escalado
1322,1057,1691,Joana Azevedo,196,Calçados 196,defeito,2023-03-08,,escalado
1323,651,1247,Xavier Barbosa,33,Calças 33,dúvida,2024-01-07,,aberto
1324,4975,189,Carlos Almeida,95,Cosméticos 95,troca,2023-11-08,2023-11-17,resolvido
